12
09
09
11
11
15
15
15
06
13
18
07
08
08
08
08
08
08
11
23
10
11
17
20
08
15
08
08
19
16
16
16
15
15
15
20
20
20
09
09
09
09
11
11
11
11
11
11
11
11
13
13
13
13
13
13
13
13
14
14
14
14
14
14
14
14
14
15
15
15
16
16
16
16
16
17
17
17
17
17
17
08
08
08
12
12
12
12
12
12
21
21
21
21
21
18
18
18
09
09
09
12
12
12
12
12
12
13
13
14
14
14
17
17
17
22
22
22
23
23
23
19
19
19
20
20
20
20
20
20
22
22
22
22
22
22
22
08
08
08
10
10
10
10
11
11
11
12
12
12
16
16
16
16
03
03
03
03
03
03
03
03
12
12
12
13
13
14
14
14
16
16
16
17
17
17
18
18
18
18
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
21
21
21
23
23
23
14
14
18
18
18
13
13
15
15
15
16
16
16
16
16
16
17
17
17
19
19
19
19
19
19
19
19
19
19
19
20
20
20
20
20
21
21
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
15
15
09
09
09
09
09
09
12
12
12
09
02
02
02
02
02
02
06
06
23
23
13
09
14
16
16
16
21
00
00
00
00
00
00
17
17
20
10
20
23
