steam,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14
DET,0.5595590257197839,0.5595528372812221,0.5595188008691601,0.5595188008691601,0.5595188008691601,0.5595188008691601,0.549719859468398,0.5438404946279399,0.5384421391829429,0.5320622645661279,0.530517202946699,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.5227918948495529,0.51910776126346,0.516528867753193,0.516547070230835,0.5145839244156061,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.5136931237400151,0.511744690607654,0.48060439620833895,0.479393274264226,0.479393274264224,0.479393274264222,0.4713638478387271,0.46012265084303705,0.46012265084303705,0.456903624183508,0.397578605519376,0.3870932246226121,0.38709322462261,0.38709322462261103,0.38709322462261,0.38364050387612203,0.258461124640822,0.24845812220228,0.24845812220228,0.24845812220228,0.24845812220228,0.24845812220228,0.24484038320254,0.19052708551843398,0.18752683424754002,0.18752683424754002,0.18752683424754002,0.18752683424754002,0.18752683424754002,0.186540232564775,0.165450263757901,0.16506944432195803,0.16506944432195803,0.16506944432195803,0.16051335532878303,0.149448567773929,0.14705156164059197,0.12969554486314802,0.12969554486314802,0.12969554486314802,0.12969554486314802,0.12969554486314802,0.12969554486314802,0.12969554486314802,0.12301012074308501,0.12298699320049,0.12298699320049,0.122582507538633,0.12160018521698,0.12160018521698,0.12058213873279498,0.114182951494735,0.11396510462386802,0.11396510462386802,0.11396510462386802,0.11390728630155099,0.113687576676748,0.113687576676748,0.11336947436186999,0.113340555969608,0.113340555969608,0.113340555969608,0.113340555969608,0.113340555969608,0.113340555969608,0.112301133432179,0.112183501528299,0.112183501528299,0.112183501528299,0.11221724621375,0.11234547601846699,0.11234547601846699,0.11234547601846699,0.11234547601846699,0.11234547601846699,0.112333904644535,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112252905027007,0.112192168867727,0.112183492273544,0.112183492273544,0.112183492273544,0.112183492273544
GB,7.40219770244277,7.402197702442759,7.402197702442759,7.402197702442759,7.402197702442759,7.411910212155269,7.29413898687912,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.31235650726035,7.313389906731241,7.3371580945619295,7.3371580945619295,7.3371580945619295,7.3371580945619295,7.34613604471635,7.35242060982445,7.35242060982445,7.35242060982445,7.35242060982445,7.35242060982445,7.35242060982445,7.361890306794139,7.37767313507697,7.37767313507697,7.37767313507697,7.37767313507697,7.37767313507697,7.35795716580611,6.78325774646091,6.72819305784992,6.728193057849929,6.728193057849951,6.63826547039236,6.512366847951701,6.512366847951701,6.52896158787897,6.73046543144585,6.73630109904621,6.73630109904623,6.736301099046219,6.73630109904623,6.73630109904623,7.38128999930416,7.295090826596381,7.274908685392469,7.274908685392469,7.274908685392469,7.274908685392469,7.287150494509269,7.932022785091879,8.005596956756639,8.005596956756639,8.005596956756639,8.005596956756639,8.005596956756639,8.005596956756639,7.99114616740747,7.97406796181301,7.97406796181301,7.97406796181301,7.963384201129251,7.90996539771044,7.9556373183823705,8.116507989037121,7.99528936097066,7.90585333403463,7.90585333403463,7.90585333403463,7.90585333403463,7.93908034094584,8.29220971047464,8.10896116198344,8.00686343504473,8.01819469637599,9.08847473288481,9.308240206073028,9.314979206081482,9.860652658302381,9.75158113958358,9.52221182504074,9.27429219482882,9.279553137589769,9.29954472008135,9.29954472008135,8.54731680730422,8.35138495752431,8.163300026045071,8.16330002604506,8.16330002604506,8.16330002604506,8.16404195387032,8.84510041372496,9.21736214177846,9.54380879387275,9.58619689267198,9.58465209839104,9.57878188012349,9.5523567202517,8.41668577285187,8.57672918947425,8.61039922314428,8.61039922314428,8.63144299418805,8.84777589344781,8.867059906634259,10.414080397193699,10.4488009827726,10.506232528151198,10.6483027684009,10.6483027684009,10.6483027684009,10.6483027684009,10.6670255352854,10.686756324041,10.6893507409879,10.6893507409879,10.680328118994199,10.740288895375901,10.915527713934601,10.9687457604124,10.993255564334
HOU,0.4585574106715321,0.45828275871361407,0.45827189902817295,0.45827189902817295,0.45827189902817295,0.45827189902817295,0.43789892119568496,0.42567513449619204,0.41810453243786894,0.40915745727803404,0.40732215980934905,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.39814567246592897,0.394461538879839,0.391882645369569,0.391882645369569,0.391882645369569,0.391882645369569,0.391882645369569,0.391882645369569,0.391882645369569,0.387950719923514,0.38401879447746,0.38401879447746,0.38442776079904994,0.385981832821095,0.39462061826882794,0.515163726273205,0.529361640252963,0.529361640252961,0.529361640252959,0.523941971028968,0.516354434115384,0.5100347578698471,0.358269332041089,0.347678966471077,0.34767896647107804,0.347678966471077,0.280808717597883,0.269351208570266,0.268166493480028,0.23070117392169398,0.219280642546888,0.219280642546888,0.219280642546888,0.219280642546888,0.219280642546888,0.21696929590770497,0.172085885583982,0.15679978498029,0.15679978498029,0.15679978498028901,0.15679978498029,0.15679978498029,0.15679978498029,0.142801327859342,0.142801327859342,0.142801327859342,0.142801327859342,0.142531895166474,0.14187755862665197,0.138642468459478,0.117394275837318,0.117365364658064,0.117365364658064,0.117365364658064,0.117365364658064,0.117365364658064,0.117365364658064,0.11005619747026199,0.11005619747026199,0.11005619747026199,0.109651711808405,0.108669389486753,0.108669389486753,0.107759328550497,0.101460283726983,0.10140437055937,0.10140437055937,0.10140437055937,0.101346552237054,0.10112684261225098,0.10112684261225098,0.0996228235313924,0.0995996892656544,0.0995996892656544,0.0995996892656544,0.0995996892656544,0.0995996892656544,0.0995996892656544,0.0994917005734069,0.09941456579322999,0.09941456579322999,0.09941456579322999,0.0994338494883771,0.0995071275299358,0.0995071275299358,0.10135836225417999,0.10135836225417999,0.10135836225417999,0.10135836225417999,0.10135836225417999,0.10135836225417999,0.10135836225417999,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0995071275299358,0.0990674959369476,0.0989518034124771
IND,3.16195475935151,3.1420894675955897,3.09618519993007,3.0961851999300802,3.09618519993007,3.09187723191243,2.88469796279204,2.9101888974552703,3.0428710734467703,3.04633733264896,3.0374132997123398,2.99279313502924,2.9915666423586,2.99279313502924,2.99279313502924,2.99279313502924,2.99279313502924,3.00913661612931,3.23726813546264,3.244175739353,3.244175739353,3.244175739353,3.244175739353,3.244175739353,3.244175739353,3.244175739353,3.2293885273339598,2.98767386127351,2.97826461224051,2.97836443381459,2.97754771487791,2.97754771487791,2.97754771487791,2.97754771487791,2.97499461030275,2.97244150572759,2.97244150572759,2.97503426425672,2.98488674666745,2.96618424219856,2.61490426422903,2.58901592178337,2.5890159217833797,2.58901592178341,2.58901592178341,2.58901592178341,2.55658005437047,2.30713826205148,2.29438947864967,2.29438947864967,2.29438947864967,2.29438947864967,2.29438947864967,2.21577320104329,1.74836865416256,1.7191985917284798,1.7191985917284798,1.7191985917284798,1.7191985917284798,1.7191985917284798,1.7265495319016497,1.7535186778438703,1.74672787530682,1.74672787530682,1.74672787530682,1.74672787530682,1.74672787530682,1.74672787530682,1.67852862539947,1.62432680970073,1.61436339674578,1.61436339674578,1.60262441796986,1.57411546951403,1.5812294576968997,1.62542052701668,1.58659187535936,1.5477632237020502,1.5477632237020502,1.5477632237020502,1.5477632237020502,1.5477632237020502,1.69524056150489,1.7616581678625602,1.76379906444076,1.77166341296712,1.7907625451025502,1.7907625451025502,1.7981402662513,1.5368988039953402,1.63187779263262,1.6438409852888798,1.6459310152488202,1.75845329128021,1.7824063266927401,1.7824063266927401,1.690835507776,1.6382218781015399,1.68278883901405,1.68278883901405,1.68278883901405,1.68278883901405,1.6927417036440602,1.8216205933217702,1.826956331365,1.826956331365,1.826956331365,1.8273810312985301,1.8289948910459701,1.89053761838025,2.79175691710811,2.79264849849989,2.79264849849989,2.79264849849989,2.79264849849989,2.79264849849989,2.78640558947032,2.4841206722243703,2.4655039964062,2.4655039964062,2.49273711187461,2.49273711187461,2.49273711187461,2.51599106514331,2.69461220540087,2.7093823603470804,2.71212689010719,2.71212689010719,2.71212689010719,2.71212689010719,2.71212689010719,2.86116956668391,2.8855419347638
JAC,1.03255212078384,1.03209854716545,1.0320791397891,1.0320791397891,1.0320791397891,1.0320791397891,1.00706937091059,0.992063509583478,0.973388802606608,0.9513186943612141,0.9467914926698521,0.9241554842130392,0.9225638898684201,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9186985893172009,0.9079993277318421,0.89928507487881,0.8994744705557801,0.9015578230024391,0.9015578230024391,0.9015578230024391,0.9015578230024391,0.899746543804617,0.8967277451415829,0.8967277451415829,0.8967277451415829,0.8967277451415829,0.8967277451415829,0.8810781001227671,0.645057089997973,0.625866411281105,0.625866411281105,0.6258664112811,0.6181501801932211,0.607347456670194,0.603029523572005,0.49017311027221,0.480660697570068,0.480660697570068,0.480660697570068,0.480660697570068,0.480660697570068,0.469995240679422,0.30756821175820503,0.2955204553321,0.2955204553321,0.2955204553321,0.292450429516867,0.29183642435382107,0.289525077714637,0.257930883556915,0.238017333307927,0.238017333307927,0.238017333307927,0.238017333307927,0.238017333307927,0.23764729604510101,0.21299752322040197,0.21204990041310395,0.21204990041310395,0.21204990041310395,0.21124214012430603,0.20928043656579604,0.209280436565795,0.21441223421933497,0.214458481555417,0.214458481555417,0.214458481555417,0.214458481555417,0.214458481555417,0.214458481555417,0.21605300309508998,0.21612233011855397,0.21612233011855397,0.21612233011855397,0.21612233011855103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21612233011855103,0.21612233011855397,0.21612233011855397,0.188586667362769,0.18834781563253197,0.18834781563253197,0.18834781563253197,0.188001078980318,0.18668347970190302,0.186914268355845,0.21760183021961899,0.217767459184212,0.217767459184212,0.217767459184212,0.217767459184212,0.217767459184212,0.217767459184212,0.20780700914295397,0.207373946097682,0.207373946097682,0.207373946097682,0.20754731300911497,0.20820610727256,0.208159838741084,0.184797332196041,0.18294523853075,0.18294523853075,0.18294523853075,0.18294523853075,0.18294523853075,0.18294523853075,0.17580230676626601,0.174962425393746,0.174962425393746,0.174962425393746,0.174962425393746,0.174962425393746,0.174962425393746,0.173809478039926,0.17375940744092003,0.17375940744092003,0.17375940744092003,0.17375940744092003,0.17375940744092003,0.17375940744092003,0.17375940744092003,0.173759407440921
KC,17.685185185185198,18.3259574563922,17.2668716146976,17.2668716146976,17.2668716146976,17.3054387167229,17.3697172200985,17.3697172200985,17.3697172200985,17.3697172200985,17.3697172200985,17.4176973474111,17.5223277674393,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.319212169593502,17.1655011463173,17.1435424287065,17.1435424287064,17.1435424287064,17.2571482941239,17.4161965057083,17.4161965057083,16.833455252046598,16.6644707949055,16.6644707949055,16.6644707949055,16.6644707949055,16.6644707949055,16.4837086390181,14.9934331642417,14.870704979400498,14.870704979400498,14.870704979400498,14.7296115049738,14.6590647677604,14.7464078199897,15.658593708065698,15.474629574423,15.431393329406399,15.431393329406399,15.431393329406399,15.431393329406399,15.431393329406399,13.866146408938901,13.069236279731,12.996614638481901,12.8876821766083,12.7135817248796,12.5370565231155,12.5593634351321,13.208498575106402,13.1416556155474,13.148463894414501,13.148463894414501,13.148463894414501,13.148463894414501,12.7210725315534,8.664638940747059,8.753668094976259,8.753668094976259,8.72596945616651,8.65870133334283,8.65870133334283,8.65870133334283,8.663810476681439,9.349275426336868,9.479629684764472,9.580728751924369,9.42494655330091,9.42494655330091,9.42732072234174,9.792632645230722,9.661476514963802,9.516429625125241,9.51642962512525,9.51642962512525,9.51642962512525,9.51642962512525,10.4809554355969,10.739246131020698,10.739246131020698,10.739246131020698,10.6445290813895,10.562382070568802,10.6029819126424,12.751411350822,12.7840687326527,12.7840687326527,12.7840687326527,12.7840687326527,12.7840687326527,12.7857708023695,13.008741935267,13.008741935267,13.008741935267,13.008741935267,13.008741935267,13.008741935267,12.9883170986657,13.440166218661199,13.5211286298243,13.5735854854421,13.635579951172199,13.6104362730113,13.606844318988301,13.666876879020801,14.535938665309802,14.606802215497902
LA,7.1390415140415,7.06206050209721,7.009035306773981,7.009035306773981,7.009035306773981,6.99835665916067,6.80884653540903,6.71436202686202,6.74619073056574,6.78380647130647,6.79345153303488,6.841676841676849,6.841514739799059,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.8549043549043605,6.86388230505874,6.857988085609571,6.83467434987424,6.82941068827983,6.82941068827983,6.82941068827983,6.82941068827983,6.82941068827983,6.82941068827983,6.82941068827983,6.82941068827983,6.831653820324191,6.85399239909026,6.82035996294138,7.18936565233073,7.2386520708108195,7.238652070810809,7.238652070810809,7.323655801647849,7.44266102481974,7.47291501386832,7.8547792870709,7.89052671865165,8.02296083546079,8.022960835460768,7.860381868533991,7.83599502349497,7.930174159718421,10.0039049909311,10.253704020151499,10.3076588028591,10.380942360109099,10.4777712151079,10.5520566262594,10.561011693863199,8.743544259387221,8.61550778741566,8.61550778741566,8.61550778741566,9.668316162096119,10.1584863616978,10.1584863616978,9.80954180820526,9.786806557639931,9.786806557639931,9.786806557639931,9.786806557639931,9.786806557639931,9.86656773535011,10.0309596016779,10.007572566552,10.002157795055302,10.002157795055302,10.002157795055302,10.002157795055302,10.0407380419689,9.996404600340151,9.90639674220288,9.89016850824059,9.88116645062742,9.98562220160391,10.0127080116115,10.0350041295388,11.204333457702598,11.9218120007445,12.039892977393,12.039892977393,12.0591831008498,12.1324855699856,12.213513223527,11.6767910046781,10.8348279254741,10.511765178260902,10.564840192127098,10.8498942720415,10.7861971534975,10.946353945904901,11.7801337816442,10.823254498869698,10.2932388377704,10.2495335696723,10.254637652464199,10.2740331670734,10.2946092987607,10.4700690968647,10.341334899191,10.315893436056,10.315893436056,10.315893436056,10.315893436056,10.315893436056,8.272745396951539,8.172117634229231,8.172117634229231,8.172117634229231,8.172117634229231,8.172117634229231,8.172117634229231,8.333453212231479,8.34046780257941,8.34046780257941,8.34046780257941,8.33377063805583,8.298642824429049,8.174638742091629,7.85760376723024,8.24943401923535
LAC,3.03062248033787,3.03062248033786,3.03062248033787,3.03062248033787,3.03062248033787,3.03062248033787,3.03062248033787,3.03062248033787,3.03062248033787,3.03062248033787,3.03062248033787,3.0365522716092097,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869966,3.03852886869968,3.03695013736816,3.03399001612159,3.03399001612159,3.03399001612159,3.03399001612159,3.03399001612159,3.03399001612159,3.03399001612159,3.03399001612159,3.03399001612159,3.03658277465073,3.04643525706146,3.07003926093868,3.3609431913005494,3.37639607319547,3.37639607319547,3.37639607319544,3.39571194972235,3.4227541768600203,3.4227541768600203,3.0248927778049097,3.0230715381810294,3.0230715381810294,3.0230715381810294,3.0230715381810294,3.0230715381810294,3.18904664774958,4.35281545896705,4.4331741021425195,4.45617235980102,4.5012478612659805,4.5012478612659805,4.5012478612659805,4.47659131248662,4.30100895579813,4.627709257892401,4.72974575989075,4.72974575989075,4.72974575989075,4.72974575989075,4.69236549087951,5.64923886317458,5.797324777306651,5.847954407587709,5.965097319718111,5.97258171006032,5.981092058644201,5.814910399023219,4.3914319075397,4.36780143520782,4.36780143520782,4.36780143520782,4.36780143520782,4.36780143520782,4.42122169275766,5.05525748729876,5.06474631089446,5.06474631089446,5.05675106235645,5.03733403019271,5.03733403019271,5.034053928228389,3.96738370620315,3.91064310171831,3.87313626123758,3.77675586828192,3.76855561337114,3.73739464471018,3.7383531601614397,4.16079489812163,4.15779503962954,4.1577950396295495,4.15779503962954,4.15779503962954,4.15779503962954,4.15731578190391,3.5706463372918202,3.3587719659253503,3.33435954849299,3.33435954849299,3.29217914543798,3.2583958276176204,3.2583958276176204,3.51783866499887,3.62784324078507,3.62784324078507,3.62784324078507,3.62784324078507,3.62784324078507,3.62784324078507,3.04240980663584,3.02882582534067,3.02882582534067,3.02882582534067,3.02882582534067,3.02882582534067,3.08070886205398,3.5348210627407997,3.52315913621426,3.50173739427916,3.48038555863156,3.4755561140054705,3.47486619334459,3.47486619334459,4.05626871392569,4.07016443746811
LV,1.37099326207516,1.37096056642973,1.37078074037981,1.37078074037981,1.37078074037981,1.37078074037981,1.37078074037981,1.37078074037981,1.3471345899731002,1.31918913949244,1.31262484790589,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27980338997318,1.27991085006341,1.281092911056,1.281092911056,1.281092911056,1.281092911056,1.27774457718694,1.2721640207384899,1.2721640207384899,1.2721640207384899,1.2721640207384899,1.2721640207384899,1.2721640207384899,1.2700229265225602,1.2698282815938402,1.65793632601645,1.6579363260164397,1.68584044772616,1.72490621811977,1.7650362181497699,2.17633887544629,2.19271823747193,2.19271823747193,2.19271823747193,2.19271823747193,2.19271823747193,2.19244051741142,2.52702902755988,2.54323006745804,2.54792543219397,2.55731616166583,2.55731616166583,2.55731616166583,2.5194366838064597,2.3661039384689597,2.0979628480596997,1.97949131307649,1.97949131307648,1.97949131307649,1.97949131307649,1.9696171978710801,1.5438597764081399,1.50499162607326,1.5019551809506397,1.5019551809506397,1.4837839737115401,1.4336724906126397,1.43753352837735,1.675739282726,1.60580005235319,1.60580005235319,1.60580005235319,1.60580005235319,1.60580005235319,1.61092313844633,2.094790244027,2.1045398250008702,2.1045398250008702,2.12034716553885,2.15873642113107,2.15873642113107,2.15873642113107,2.2388898117399196,2.15419795818335,2.14478775223262,2.14478775223262,2.14188177954544,2.13083908333417,2.1201047661234,1.82907951793006,1.82711387469269,1.6277660620391599,1.6277660620391599,1.6277660620391599,1.6277660620391599,1.6277660620391599,1.41416531294575,1.2936017491791298,1.2936017491791298,1.2936017491791298,1.2938368012658,1.2947299991951398,1.2947299991951398,1.12308480642458,1.04794054330338,1.04794054330338,1.04794054330338,1.24804009011098,1.27308590657029,1.27308590657029,1.18161715019569,1.17764041195613,1.17764041195613,1.17764041195613,1.17764041195613,1.17764041195613,1.17764041195613,0.9035206369282579,0.8800222181530709,0.872046861424858,0.864198803980639,0.8630551946530829,0.862891821892004,0.860827112239732,0.7487240965154879,0.7400979081745809
MIA,3.1793214669,3.13917655072223,3.11613009881672,3.11613009881672,3.11613009881672,3.1243339683459705,3.02558122387133,3.00265941335123,2.9821426144116403,2.9564468522358,2.94946109153895,2.91453228805469,2.9118703468479703,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.91453228805469,2.90540953225262,2.89130672135086,2.8801722232871403,2.87867777413418,2.87759280614367,2.87759280614367,2.87759280614367,2.87292584079122,2.8651475652038103,2.8651475652038103,2.8651475652038103,2.86774032373295,2.87759280614367,2.87759280614367,3.02062626801857,3.04331903492118,3.0433190349211903,3.0433190349212005,3.0724271786562802,3.11317857988541,3.0709046943666203,2.3798301929381402,2.35523115441972,2.35523115441972,2.35523115441972,2.35523115441972,2.35523115441972,2.3274500777991802,1.7764691460801298,1.74444477809924,1.74444477809924,1.74444477809924,1.74444477809924,1.74444477809924,1.73821986598025,1.41849796957193,1.3480029193616203,1.3480029193616203,1.3480029193616203,1.3480029193616203,1.3480029193616203,1.3396451726876002,1.09859784086351,1.09783975111201,1.09783975111201,1.09783975111201,1.0932029296777,1.08194207762297,1.0724845652608102,0.934782824775058,0.931558757863677,0.931558757863677,0.931558757863677,0.931558757863677,0.931558757863677,0.9235785361805829,0.7692071815942622,0.7688621934005059,0.746093883384808,0.7423455546804321,0.7332424706840891,0.7332424706840891,0.7303014674393571,0.664034681413777,0.6629784111661601,0.6629784111661601,0.6629784111661601,0.6624014395313039,0.660208947318852,0.6607267562452379,0.6856967206090381,0.6832810254254921,0.6832810254254941,0.6832810254254921,0.716146341827376,0.733369569323583,0.733369569323583,0.699453006061403,0.697978372876091,0.697978372876091,0.697978372876091,0.6982668617694101,0.699363119564025,0.699593908217967,0.7042590199354941,0.700749923405769,0.700749923405769,0.700749923405769,0.700749923405769,0.700749923405769,0.703056430730128,0.7416291098364058,0.7421096742923009,0.7421096742923009,0.7421096742923009,0.7421096742923009,0.7421096742923009,0.7474006137607808,0.848012547599122,0.853085858934184,0.8536777117065351,0.8536777117065341,0.8524730776106049,0.852300987025473,0.852300987025473,0.87439480439631,0.8751186250201259
MIN,2.32369928927115,2.32361677502921,2.32316294669844,2.32316294669844,2.32316294669844,2.32316294669844,2.42396246368054,2.4331260561334602,2.41287449492219,2.38894083167251,2.38280399494182,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3521198112883903,2.3482211150124104,2.34475560721156,2.34405885914706,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.33639463043755,2.32875991703554,2.08220464070368,2.05746442114833,2.05746442114832,2.0574644211483504,2.0574644211483504,2.0574644211483504,2.0574644211483504,1.76370876414149,1.74679696273792,1.74679696273792,1.74679696273792,1.74679696273792,1.74679696273792,1.75070348619858,2.0921836714349697,2.12236342321019,2.12236342321019,2.12236342321019,2.12236342321019,2.12236342321019,2.10496135918413,1.8597290443118,1.8493376396672099,1.8493376396672099,1.8493376396672099,1.8493376396672099,1.8493376396672099,1.8493376396672099,1.8604836927178001,1.86193350440038,1.86193350440038,1.86193350440038,1.85599575934259,1.83627036898114,1.84562383222387,1.9442000511580602,1.93705230081958,1.93705230081958,1.93705230081958,1.93705230081958,1.93705230081958,1.93705230081958,1.8215855451236103,1.81975591294056,1.81975591294056,1.8233663638549298,1.7984913426755902,1.79135489377256,1.79135489377256,1.6575829375914402,1.4991881696426899,1.46184944167059,1.4360340334888602,1.43183139221287,1.4158613553641102,1.41144403794756,1.2464371708152,1.2307209368214098,1.1984833702628601,1.1984833702628601,1.1984833702628601,1.1984833702628601,1.1984833702628601,1.3202619271142602,1.32654274676704,1.32654274676704,1.32654274676704,1.3272498263275,1.32993672865727,1.3433357359081,1.6644047465603402,1.6590656867451001,1.6590656867451001,1.6590656867451001,1.6590656867451001,1.6590656867451001,1.6590656867451001,1.46573559529694,1.45027013734734,1.45027013734734,1.45027013734734,1.45027013734734,1.45027013734734,1.4425721386884498,1.07968140022946,1.06356711087418,1.0543375922536802,1.0444717501823,1.18486891462789,1.2145842247195,1.21364724240223,1.25033767931135,1.25805025788591
